https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1628985600000,2021-08-15 00:00:00,LINK/USDT,27.170,28.016,25.931,27.940,14296557.21,384110546.34052,583840
1628899200000,2021-08-14 00:00:00,LINK/USDT,27.778,28.000,26.409,27.170,17271467.32,469667810.48774,648255
1628812800000,2021-08-13 00:00:00,LINK/USDT,24.950,27.796,24.724,27.769,17155840.82,451992639.40804,647987
1628726400000,2021-08-12 00:00:00,LINK/USDT,25.923,26.953,24.120,24.948,20652509.07,521275525.04040,746152
1628640000000,2021-08-11 00:00:00,LINK/USDT,24.562,27.344,24.474,25.920,24160107.01,628636152.51917,910968
1628553600000,2021-08-10 00:00:00,LINK/USDT,24.201,25.550,23.736,24.556,21536705.46,527778280.20280,804840
1628467200000,2021-08-09 00:00:00,LINK/USDT,23.034,24.700,22.076,24.205,20075120.94,473470920.47596,766262
1628380800000,2021-08-08 00:00:00,LINK/USDT,24.708,24.956,22.559,23.034,19124343.71,456468957.82661,688815
1628294400000,2021-08-07 00:00:00,LINK/USDT,23.898,25.186,23.626,24.708,21810454.34,531465161.20085,812173
1628208000000,2021-08-06 00:00:00,LINK/USDT,24.063,24.410,23.070,23.899,21852429.38,516484301.20257,743555
1628121600000,2021-08-05 00:00:00,LINK/USDT,24.198,24.345,22.455,24.064,24978830.67,589936060.12335,818054
1628035200000,2021-08-04 00:00:00,LINK/USDT,23.950,25.000,22.863,24.204,30313775.29,725743649.30213,924971
1627948800000,2021-08-03 00:00:00,LINK/USDT,23.482,24.452,22.091,23.945,37523155.22,872820724.40150,1051399
1627862400000,2021-08-02 00:00:00,LINK/USDT,22.066,23.995,21.400,23.482,27093161.52,619867943.03152,811708
1627776000000,2021-08-01 00:00:00,LINK/USDT,22.720,23.933,21.771,22.067,29394033.04,676430856.58973,829618
1627689600000,2021-07-31 00:00:00,LINK/USDT,22.255,23.381,21.260,22.721,28379395.06,626679943.43322,773720
1627603200000,2021-07-30 00:00:00,LINK/USDT,19.364,22.698,18.813,22.262,48896212.36,1021149676.56226,1142283
1627516800000,2021-07-29 00:00:00,LINK/USDT,19.106,19.464,18.579,19.364,13287900.27,251422926.95198,391887
1627430400000,2021-07-28 00:00:00,LINK/USDT,19.475,19.990,18.600,19.108,22191886.14,428927778.30150,625628
1627344000000,2021-07-27 00:00:00,LINK/USDT,18.019,19.573,17.595,19.477,23071403.58,430386477.35601,619201
1627257600000,2021-07-26 00:00:00,LINK/USDT,16.726,19.955,16.640,18.025,37471266.41,702129296.38734,925622
1627171200000,2021-07-25 00:00:00,LINK/USDT,16.677,17.054,16.139,16.728,13038298.22,215493599.67011,392487
1627084800000,2021-07-24 00:00:00,LINK/USDT,16.496,17.129,16.300,16.671,14271641.92,238876720.62941,416296
1626998400000,2021-07-23 00:00:00,LINK/USDT,16.064,16.567,15.227,16.497,15329864.72,243848042.53855,439563
1626912000000,2021-07-22 00:00:00,LINK/USDT,15.294,16.167,14.952,16.064,17590024.73,272598240.51010,468587
1626825600000,2021-07-21 00:00:00,LINK/USDT,13.731,15.791,13.450,15.295,25444647.71,376323228.48943,564755
1626739200000,2021-07-20 00:00:00,LINK/USDT,14.521,14.780,13.363,13.730,27803769.35,383731805.03666,533204
1626652800000,2021-07-19 00:00:00,LINK/USDT,15.471,15.642,14.392,14.521,21041880.89,313158395.07001,440541
1626566400000,2021-07-18 00:00:00,LINK/USDT,15.343,16.076,15.130,15.469,14585268.54,227924908.68206,322653
1626480000000,2021-07-17 00:00:00,LINK/USDT,15.233,15.692,15.010,15.342,17211416.09,263768495.67976,382792
1626393600000,2021-07-16 00:00:00,LINK/USDT,15.764,16.330,15.129,15.234,16405715.16,256149064.18597,408004
1626307200000,2021-07-15 00:00:00,LINK/USDT,16.935,17.229,15.514,15.760,17176590.90,277883083.20529,468955
1626220800000,2021-07-14 00:00:00,LINK/USDT,16.870,17.402,16.000,16.935,16390673.32,272991069.30694,447804
1626134400000,2021-07-13 00:00:00,LINK/USDT,17.506,17.764,16.656,16.869,13673178.80,236307474.99332,392450
1626048000000,2021-07-12 00:00:00,LINK/USDT,18.380,18.600,17.123,17.506,13307368.67,238268229.28883,397704
1625961600000,2021-07-11 00:00:00,LINK/USDT,18.201,18.576,17.858,18.381,10368851.74,189111710.80057,326587
1625875200000,2021-07-10 00:00:00,LINK/USDT,18.648,18.980,17.720,18.200,12497408.81,227564026.91010,386932
1625788800000,2021-07-09 00:00:00,LINK/USDT,18.362,18.858,17.620,18.648,18317596.08,333375219.46635,517087
1625702400000,2021-07-08 00:00:00,LINK/USDT,19.784,19.871,18.126,18.362,21891688.31,413044994.20760,588904
1625616000000,2021-07-07 00:00:00,LINK/USDT,20.066,21.270,19.614,19.783,22789911.93,468334670.77936,634607
1625529600000,2021-07-06 00:00:00,LINK/USDT,18.353,20.272,18.302,20.067,23226088.67,453917581.71728,641612
1625443200000,2021-07-05 00:00:00,LINK/USDT,19.239,19.245,17.763,18.353,17973633.21,331908120.03310,477483
1625356800000,2021-07-04 00:00:00,LINK/USDT,18.542,19.910,17.983,19.237,14136271.56,268388372.51441,457061
1625270400000,2021-07-03 00:00:00,LINK/USDT,18.264,18.892,17.850,18.543,10876147.48,200629409.22419,369983
1625184000000,2021-07-02 00:00:00,LINK/USDT,18.169,18.525,17.256,18.269,16596038.42,294820517.88906,493483
1625097600000,2021-07-01 00:00:00,LINK/USDT,19.520,19.527,17.593,18.169,18816306.71,342375476.97486,558847
1625011200000,2021-06-30 00:00:00,LINK/USDT,19.535,19.776,18.136,19.519,21329071.72,404235020.32236,628036
1624924800000,2021-06-29 00:00:00,LINK/USDT,18.832,20.548,18.736,19.533,21430064.72,423060974.80299,629369
1624838400000,2021-06-28 00:00:00,LINK/USDT,18.391,19.428,17.909,18.832,18497207.50,343879826.53677,592071
1624752000000,2021-06-27 00:00:00,LINK/USDT,16.935,18.400,16.580,18.389,18679897.73,320283136.50542,556038
1624665600000,2021-06-26 00:00:00,LINK/USDT,16.860,17.490,15.913,16.938,22403952.33,371732359.86348,644526
1624579200000,2021-06-25 00:00:00,LINK/USDT,19.054,19.498,16.801,16.859,24842840.37,446545368.22278,689835
1624492800000,2021-06-24 00:00:00,LINK/USDT,18.382,19.525,17.344,19.055,19539021.20,362439369.32785,573709
1624406400000,2021-06-23 00:00:00,LINK/USDT,16.843,19.197,16.141,18.379,27317912.25,495178844.27340,757919
1624320000000,2021-06-22 00:00:00,LINK/USDT,17.352,18.784,14.964,16.849,52749553.87,886406592.06559,1247039
1624233600000,2021-06-21 00:00:00,LINK/USDT,21.637,21.875,16.983,17.352,47142677.59,892921694.96460,1160505
1624147200000,2021-06-20 00:00:00,LINK/USDT,20.255,22.064,19.060,21.644,21211242.24,432176537.36147,602003
1624060800000,2021-06-19 00:00:00,LINK/USDT,21.231,21.953,20.164,20.256,14719736.25,311252896.96573,478508
1623974400000,2021-06-18 00:00:00,LINK/USDT,23.400,23.428,20.514,21.232,20808470.37,454216568.40025,618164
1623888000000,2021-06-17 00:00:00,LINK/USDT,23.034,24.444,22.792,23.400,15169245.76,357932215.75467,506882
1623801600000,2021-06-16 00:00:00,LINK/USDT,24.490,24.641,22.911,23.035,20202079.27,479788343.93153,632240
1623715200000,2021-06-15 00:00:00,LINK/USDT,24.952,26.450,24.393,24.490,20559667.16,523589432.45100,702682
1623628800000,2021-06-14 00:00:00,LINK/USDT,23.309,25.268,22.827,24.954,19496478.60,466034987.19615,678084
1623542400000,2021-06-13 00:00:00,LINK/USDT,21.651,23.869,20.390,23.304,21537342.94,467036053.24669,667960
1623456000000,2021-06-12 00:00:00,LINK/USDT,21.458,22.283,19.974,21.650,21310659.17,449440375.50875,710100
1623369600000,2021-06-11 00:00:00,LINK/USDT,23.125,23.383,20.957,21.467,15950194.78,357808952.67162,614366
1623283200000,2021-06-10 00:00:00,LINK/USDT,25.578,25.780,22.714,23.119,15876199.44,382104730.67881,607831
1623196800000,2021-06-09 00:00:00,LINK/USDT,24.077,25.626,22.420,25.587,24009967.96,579871798.84924,792937
1623110400000,2021-06-08 00:00:00,LINK/USDT,24.576,25.103,21.329,24.079,30326554.33,711333135.62590,958346
1623024000000,2021-06-07 00:00:00,LINK/USDT,27.534,28.696,24.229,24.581,17770947.48,479020008.61317,689317
1622937600000,2021-06-06 00:00:00,LINK/USDT,27.119,28.196,26.816,27.537,9001714.67,246887691.97272,421230
1622851200000,2021-06-05 00:00:00,LINK/USDT,28.833,30.209,26.050,27.124,15918636.50,446652740.58053,688160
1622764800000,2021-06-04 00:00:00,LINK/USDT,32.209,32.282,27.155,28.830,20317441.24,588696362.13138,840483
1622678400000,2021-06-03 00:00:00,LINK/USDT,30.671,32.855,30.010,32.208,13117370.16,416974724.76848,630294
1622592000000,2021-06-02 00:00:00,LINK/USDT,30.724,32.230,29.655,30.670,12854623.58,396654968.99852,584183
1622505600000,2021-06-01 00:00:00,LINK/USDT,32.097,32.654,29.048,30.715,18597933.08,564799650.54777,784671
1622419200000,2021-05-31 00:00:00,LINK/USDT,26.808,32.150,25.562,32.098,21617431.44,619641811.94899,922310
1622332800000,2021-05-30 00:00:00,LINK/USDT,25.356,29.162,23.624,26.805,22348463.10,602852360.75543,862665
1622246400000,2021-05-29 00:00:00,LINK/USDT,27.866,29.738,24.107,25.361,23285184.33,619651841.09807,896094
1622160000000,2021-05-28 00:00:00,LINK/USDT,31.732,32.168,26.808,27.866,31791079.47,926776904.65720,1221458
1622073600000,2021-05-27 00:00:00,LINK/USDT,34.011,35.343,30.052,31.722,27842710.37,912651280.90770,1142135
1621987200000,2021-05-26 00:00:00,LINK/USDT,27.514,34.293,26.831,34.004,29338106.41,902956193.07971,1192583
1621900800000,2021-05-25 00:00:00,LINK/USDT,26.404,27.646,23.662,27.517,24673923.86,633713696.71643,1042559
1621814400000,2021-05-24 00:00:00,LINK/USDT,19.839,26.420,19.655,26.404,29457902.52,690858233.65420,1146175
1621728000000,2021-05-23 00:00:00,LINK/USDT,23.302,24.363,14.980,19.836,43279753.13,809442526.06190,1408138
1621641600000,2021-05-22 00:00:00,LINK/USDT,25.549,26.206,22.218,23.300,21454739.41,518611211.23356,878401
1621555200000,2021-05-21 00:00:00,LINK/USDT,30.645,31.969,22.047,25.552,27649538.76,749054256.33291,1184299
1621468800000,2021-05-20 00:00:00,LINK/USDT,26.222,33.019,22.366,30.631,38770360.75,1100644714.79767,1509264
1621382400000,2021-05-19 00:00:00,LINK/USDT,42.604,43.549,19.541,26.249,53720729.37,1728599294.90525,2000839
1621296000000,2021-05-18 00:00:00,LINK/USDT,37.198,44.698,36.677,42.600,22650164.44,921073967.81479,1177680
1621209600000,2021-05-17 00:00:00,LINK/USDT,40.693,40.716,35.080,37.203,22441073.04,845224697.28090,1105340
1621123200000,2021-05-16 00:00:00,LINK/USDT,41.531,44.703,37.989,40.696,17326913.75,715368297.51202,958885
1621036800000,2021-05-15 00:00:00,LINK/USDT,46.618,47.867,41.021,41.530,15235392.21,671518072.11764,954948
1620950400000,2021-05-14 00:00:00,LINK/USDT,43.309,47.910,42.936,46.619,11883486.73,540295797.57046,805991
1620864000000,2021-05-13 00:00:00,LINK/USDT,41.633,45.000,39.158,43.309,22274225.40,946622322.94366,1222930
1620777600000,2021-05-12 00:00:00,LINK/USDT,48.828,49.916,40.830,41.609,19792073.19,917544298.27157,1011870
1620691200000,2021-05-11 00:00:00,LINK/USDT,46.361,48.922,44.608,48.831,14420311.80,672319202.13360,846379
1620604800000,2021-05-10 00:00:00,LINK/USDT,52.312,53.070,40.160,46.341,24843584.24,1205889908.55065,1178643
1620518400000,2021-05-09 00:00:00,LINK/USDT,48.666,52.501,45.810,52.311,20277347.29,1006560461.38009,1019230
1620432000000,2021-05-08 00:00:00,LINK/USDT,49.179,50.325,46.520,48.666,13185544.23,636129161.26020,671509
1620345600000,2021-05-07 00:00:00,LINK/USDT,47.192,52.060,45.737,49.175,22360409.27,1089937863.47728,1169736
1620259200000,2021-05-06 00:00:00,LINK/USDT,49.664,50.108,45.310,47.184,23548618.05,1119769185.65357,1105774
1620172800000,2021-05-05 00:00:00,LINK/USDT,45.574,51.267,44.881,49.664,30775126.85,1500283012.33483,1387042
1620086400000,2021-05-04 00:00:00,LINK/USDT,42.127,48.646,38.500,45.544,44132347.81,1927468612.19430,1856810
1620000000000,2021-05-03 00:00:00,LINK/USDT,39.501,42.783,39.095,42.120,15455169.85,633714492.81022,731880
1619913600000,2021-05-02 00:00:00,LINK/USDT,41.298,41.500,38.739,39.502,13594505.11,541617567.77586,657973
1619827200000,2021-05-01 00:00:00,LINK/USDT,38.142,41.298,37.500,41.298,11757024.98,462450578.14958,620830
1619740800000,2021-04-30 00:00:00,LINK/USDT,36.512,38.853,35.856,38.142,12259374.16,462582295.06911,613375
1619654400000,2021-04-29 00:00:00,LINK/USDT,36.286,37.500,35.040,36.513,14163071.36,511515296.41405,639002
1619568000000,2021-04-28 00:00:00,LINK/USDT,36.805,37.850,34.972,36.275,14061488.45,507923451.18603,689222
1619481600000,2021-04-27 00:00:00,LINK/USDT,35.151,37.699,34.514,36.805,14114942.26,511289558.28798,717882
1619395200000,2021-04-26 00:00:00,LINK/USDT,31.697,35.319,31.382,35.151,15079275.62,515294219.17640,763531
1619308800000,2021-04-25 00:00:00,LINK/USDT,31.256,33.454,29.824,31.697,14853159.13,470521921.78121,704056
1619222400000,2021-04-24 00:00:00,LINK/USDT,35.226,35.345,31.017,31.254,16217105.74,530196075.17163,770564
1619136000000,2021-04-23 00:00:00,LINK/USDT,35.164,35.983,30.000,35.217,39289196.73,1286079090.86731,1410335
1619049600000,2021-04-22 00:00:00,LINK/USDT,36.281,40.919,33.799,35.162,30895363.11,1161824958.74592,1288135
1618963200000,2021-04-21 00:00:00,LINK/USDT,38.993,39.509,35.900,36.281,19124888.71,720316671.64194,843121
1618876800000,2021-04-20 00:00:00,LINK/USDT,35.778,39.426,33.223,39.000,30852438.65,1117317958.80504,1216141
1618790400000,2021-04-19 00:00:00,LINK/USDT,39.103,42.046,34.839,35.771,37136303.00,1418209098.00775,1436342
1618704000000,2021-04-18 00:00:00,LINK/USDT,39.978,40.427,29.453,39.103,53812603.13,1924181125.99394,1715174
1618617600000,2021-04-17 00:00:00,LINK/USDT,41.995,44.180,39.899,39.977,19613252.21,825625969.62724,960501
1618531200000,2021-04-16 00:00:00,LINK/USDT,42.633,43.405,38.500,41.993,29767547.46,1225436792.57537,1196362
1618444800000,2021-04-15 00:00:00,LINK/USDT,41.436,44.500,39.770,42.625,32562898.67,1373734976.34659,1316144
1618358400000,2021-04-14 00:00:00,LINK/USDT,35.593,42.078,34.880,41.434,41009085.88,1546823015.00217,1468725
1618272000000,2021-04-13 00:00:00,LINK/USDT,33.163,36.061,32.450,35.592,16752739.15,576645349.51789,688489
1618185600000,2021-04-12 00:00:00,LINK/USDT,33.961,34.261,31.900,33.168,10338863.09,341270887.49800,471940
1618099200000,2021-04-11 00:00:00,LINK/USDT,31.949,34.573,31.787,33.964,12824342.83,425936934.89228,593831
1618012800000,2021-04-10 00:00:00,LINK/USDT,31.640,33.143,30.985,31.950,9318598.42,300215182.52683,460041
1617926400000,2021-04-09 00:00:00,LINK/USDT,32.819,33.336,31.250,31.639,7912442.84,254944196.09401,365286
1617840000000,2021-04-08 00:00:00,LINK/USDT,31.151,32.955,30.959,32.821,9779426.77,314052887.33642,447025
1617753600000,2021-04-07 00:00:00,LINK/USDT,34.777,35.242,30.246,31.149,25012023.39,809764639.93897,900875
1617667200000,2021-04-06 00:00:00,LINK/USDT,32.457,34.981,31.350,34.775,26296696.94,873840020.19090,974436
1617580800000,2021-04-05 00:00:00,LINK/USDT,30.789,32.713,29.654,32.459,13313324.55,416222429.31987,548417
1617494400000,2021-04-04 00:00:00,LINK/USDT,29.329,31.515,28.700,30.791,9891081.87,300879313.68367,427536
1617408000000,2021-04-03 00:00:00,LINK/USDT,32.546,33.299,29.189,29.322,17330426.38,544497294.09322,638971
1617321600000,2021-04-02 00:00:00,LINK/USDT,30.113,32.612,29.566,32.552,13258143.45,410865004.59201,519971
1617235200000,2021-04-01 00:00:00,LINK/USDT,29.475,31.200,29.362,30.107,13934635.26,420906219.24073,571102
1617148800000,2021-03-31 00:00:00,LINK/USDT,27.860,29.482,26.186,29.479,13508899.38,372880605.44085,518100
1617062400000,2021-03-30 00:00:00,LINK/USDT,28.060,28.639,27.459,27.865,6669709.33,187696960.98251,307190
1616976000000,2021-03-29 00:00:00,LINK/USDT,26.686,28.670,26.417,28.060,8988557.46,249526315.64059,382062
1616889600000,2021-03-28 00:00:00,LINK/USDT,26.909,27.710,26.115,26.687,6591966.78,177840137.75597,317917
1616803200000,2021-03-27 00:00:00,LINK/USDT,27.419,27.520,26.032,26.913,6106158.74,163577466.22150,284176
1616716800000,2021-03-26 00:00:00,LINK/USDT,25.561,27.435,25.400,27.422,8471453.39,223170385.43690,371145
1616630400000,2021-03-25 00:00:00,LINK/USDT,24.876,26.668,24.441,25.561,15043764.97,382607128.28898,540068
1616544000000,2021-03-24 00:00:00,LINK/USDT,26.803,27.919,23.465,24.872,13681099.51,356405438.14113,535515
1616457600000,2021-03-23 00:00:00,LINK/USDT,27.283,27.961,26.660,26.802,7717688.80,210669135.94438,372984
1616371200000,2021-03-22 00:00:00,LINK/USDT,29.249,29.485,27.069,27.286,8800684.56,251386077.05143,387673
1616284800000,2021-03-21 00:00:00,LINK/USDT,29.691,30.120,28.605,29.250,7093741.23,208288818.02264,337238
1616198400000,2021-03-20 00:00:00,LINK/USDT,29.807,31.500,29.600,29.687,8901419.39,273064580.56401,413500
1616112000000,2021-03-19 00:00:00,LINK/USDT,29.435,30.598,28.696,29.806,8601231.44,257206694.79381,356147
1616025600000,2021-03-18 00:00:00,LINK/USDT,31.096,31.411,29.009,29.444,12141739.22,364497142.16313,434767
1615939200000,2021-03-17 00:00:00,LINK/USDT,27.945,31.274,27.312,31.095,20277449.06,600352830.29659,676874
1615852800000,2021-03-16 00:00:00,LINK/USDT,27.513,28.196,26.380,27.947,10097400.06,277276277.92632,384397
1615766400000,2021-03-15 00:00:00,LINK/USDT,28.561,29.496,26.800,27.525,14876201.55,413556668.14175,517112
1615680000000,2021-03-14 00:00:00,LINK/USDT,29.813,30.264,28.542,28.570,9545989.23,279414527.71149,381254
1615593600000,2021-03-13 00:00:00,LINK/USDT,28.396,30.630,26.908,29.800,14088994.14,410049422.60571,536366
1615507200000,2021-03-12 00:00:00,LINK/USDT,30.172,30.489,27.673,28.393,13438138.42,387140380.85605,479140
1615420800000,2021-03-11 00:00:00,LINK/USDT,29.920,30.519,28.538,30.175,12944949.94,381899231.76198,491967
1615334400000,2021-03-10 00:00:00,LINK/USDT,31.547,31.862,29.300,29.919,12469116.78,379250331.40955,486943
1615248000000,2021-03-09 00:00:00,LINK/USDT,31.881,32.070,30.400,31.539,10415385.51,325184389.29260,493552
1615161600000,2021-03-08 00:00:00,LINK/USDT,28.603,31.894,28.276,31.892,16035105.16,479015625.94377,657950
1615075200000,2021-03-07 00:00:00,LINK/USDT,28.166,29.150,27.390,28.603,8615063.49,243843299.97214,376163
1614988800000,2021-03-06 00:00:00,LINK/USDT,27.857,28.414,26.317,28.166,8069283.74,221696502.07975,378943
1614902400000,2021-03-05 00:00:00,LINK/USDT,27.722,28.260,25.700,27.862,12958399.59,347836203.32919,513275
1614816000000,2021-03-04 00:00:00,LINK/USDT,29.848,30.610,27.230,27.721,14937028.95,431692424.73125,568511
1614729600000,2021-03-03 00:00:00,LINK/USDT,28.511,31.498,28.160,29.854,13482513.18,408657540.94870,604763
1614643200000,2021-03-02 00:00:00,LINK/USDT,27.739,30.569,27.299,28.510,18476504.01,534475724.79202,766922
1614556800000,2021-03-01 00:00:00,LINK/USDT,24.719,27.770,24.602,27.735,12363338.92,325235431.86847,563899
1614470400000,2021-02-28 00:00:00,LINK/USDT,26.191,26.766,22.873,24.714,17362192.50,423665687.28680,646765
1614384000000,2021-02-27 00:00:00,LINK/USDT,25.202,27.433,24.868,26.193,14360003.90,372502893.36268,580686
1614297600000,2021-02-26 00:00:00,LINK/USDT,24.726,27.030,23.662,25.196,19285007.30,484062505.75351,744927
1614211200000,2021-02-25 00:00:00,LINK/USDT,28.104,28.730,24.389,24.721,17698203.13,480606766.73474,663324
1614124800000,2021-02-24 00:00:00,LINK/USDT,25.987,29.357,24.530,28.101,24493231.56,676719601.09663,949891
1614038400000,2021-02-23 00:00:00,LINK/USDT,31.494,31.716,20.671,25.986,46453168.52,1196387130.67526,1857455
1613952000000,2021-02-22 00:00:00,LINK/USDT,34.133,34.264,24.840,31.486,32969976.28,1005627258.86509,1135825
1613865600000,2021-02-21 00:00:00,LINK/USDT,33.977,35.360,33.300,34.130,10980165.51,376064742.86224,609726
1613779200000,2021-02-20 00:00:00,LINK/USDT,34.771,37.075,31.912,33.977,23005394.74,808637460.06214,1003975
1613692800000,2021-02-19 00:00:00,LINK/USDT,32.524,35.695,31.404,34.766,17905953.39,605347639.14627,748025
1613606400000,2021-02-18 00:00:00,LINK/USDT,32.288,33.718,31.835,32.524,11374610.58,372247269.87889,532752
1613520000000,2021-02-17 00:00:00,LINK/USDT,32.013,32.796,30.033,32.289,12714169.79,401923803.82490,688125
1613433600000,2021-02-16 00:00:00,LINK/USDT,32.681,33.498,30.807,32.004,17318155.55,556880550.31828,749723
1613347200000,2021-02-15 00:00:00,LINK/USDT,33.215,35.000,27.070,32.683,27873371.81,891404129.16188,1038092
1613260800000,2021-02-14 00:00:00,LINK/USDT,34.313,35.800,32.306,33.215,21213347.53,721583969.18435,896863
1613174400000,2021-02-13 00:00:00,LINK/USDT,30.713,35.000,29.135,34.316,26919047.02,849203961.15981,1079272
1613088000000,2021-02-12 00:00:00,LINK/USDT,27.894,31.550,26.713,30.713,21176420.47,617837894.13527,832691
1613001600000,2021-02-11 00:00:00,LINK/USDT,26.848,28.662,26.225,27.895,16107859.39,445011819.97345,665836
1612915200000,2021-02-10 00:00:00,LINK/USDT,27.659,28.744,24.650,26.853,30207935.11,820866212.24235,1014844
1612828800000,2021-02-09 00:00:00,LINK/USDT,25.470,28.079,25.043,27.667,21181577.63,554857331.41788,753259
1612742400000,2021-02-08 00:00:00,LINK/USDT,24.774,26.080,24.002,25.465,17094624.41,430426560.28499,573890
1612656000000,2021-02-07 00:00:00,LINK/USDT,25.102,25.354,22.781,24.777,16162844.99,392792340.71805,615027
1612569600000,2021-02-06 00:00:00,LINK/USDT,26.353,26.893,24.207,25.102,17791985.51,452466383.15519,659818
1612483200000,2021-02-05 00:00:00,LINK/USDT,24.516,27.133,24.450,26.352,25252177.41,661593698.54249,837080
1612396800000,2021-02-04 00:00:00,LINK/USDT,25.139,26.278,22.687,24.519,25315599.35,619526192.87721,794206
1612310400000,2021-02-03 00:00:00,LINK/USDT,23.734,25.659,23.620,25.131,19642921.65,484970663.15913,690566
1612224000000,2021-02-02 00:00:00,LINK/USDT,22.920,24.234,22.770,23.725,13803273.96,321624159.76275,484360
1612137600000,2021-02-01 00:00:00,LINK/USDT,22.601,23.236,21.650,22.928,11858578.09,265167585.44668,467779
1612051200000,2021-01-31 00:00:00,LINK/USDT,23.694,24.797,22.100,22.609,16761323.56,387633751.33272,570591
1611964800000,2021-01-30 00:00:00,LINK/USDT,22.779,24.033,22.188,23.699,14836039.42,342465255.67843,548908
1611878400000,2021-01-29 00:00:00,LINK/USDT,23.031,24.324,22.085,22.781,23877037.88,552881481.08429,735731
1611792000000,2021-01-28 00:00:00,LINK/USDT,20.986,24.516,20.521,23.020,26582152.09,618442508.64036,853405
1611705600000,2021-01-27 00:00:00,LINK/USDT,23.128,23.272,20.282,20.989,25834468.10,553643300.83651,780101
1611619200000,2021-01-26 00:00:00,LINK/USDT,23.367,23.993,21.669,23.132,24465211.72,558255992.54050,788348
1611532800000,2021-01-25 00:00:00,LINK/USDT,24.835,25.845,22.613,23.367,30125870.31,735765149.18405,924882
1611446400000,2021-01-24 00:00:00,LINK/USDT,24.827,24.988,23.100,24.831,30307266.89,735101359.99687,942628
1611360000000,2021-01-23 00:00:00,LINK/USDT,21.580,25.560,21.163,24.824,48751117.46,1166877437.33859,1428997
1611273600000,2021-01-22 00:00:00,LINK/USDT,18.437,22.548,17.111,21.578,41249960.45,839759075.77990,1197549
1611187200000,2021-01-21 00:00:00,LINK/USDT,21.861,22.086,18.060,18.441,37677979.27,754510112.47826,1080276
1611100800000,2021-01-20 00:00:00,LINK/USDT,20.564,21.991,19.055,21.867,31757963.44,649176010.00992,1007358
1611014400000,2021-01-19 00:00:00,LINK/USDT,22.067,22.930,20.398,20.585,26192768.90,568457763.63199,859639
1610928000000,2021-01-18 00:00:00,LINK/USDT,23.279,23.750,21.085,22.069,29969769.86,664826504.21984,984973
1610841600000,2021-01-17 00:00:00,LINK/USDT,20.134,23.780,19.388,23.286,47435718.56,1014115251.40621,1424884
1610755200000,2021-01-16 00:00:00,LINK/USDT,20.768,23.067,19.655,20.130,60270706.38,1309485385.64676,1804124
1610668800000,2021-01-15 00:00:00,LINK/USDT,18.027,21.682,17.562,20.766,88211876.93,1707364631.45444,2127313
1610582400000,2021-01-14 00:00:00,LINK/USDT,15.956,18.047,15.350,18.023,27785906.34,457800875.80141,768275
1610496000000,2021-01-13 00:00:00,LINK/USDT,13.978,16.254,13.376,15.952,26764681.90,398719084.37636,740570
1610409600000,2021-01-12 00:00:00,LINK/USDT,14.655,15.495,13.684,13.982,30519127.87,444226256.79287,801032
1610323200000,2021-01-11 00:00:00,LINK/USDT,16.221,16.281,12.500,14.657,55281912.66,788047540.36191,1385459
1610236800000,2021-01-10 00:00:00,LINK/USDT,17.595,18.498,15.488,16.228,38916176.03,664060770.22667,1012373
1610150400000,2021-01-09 00:00:00,LINK/USDT,15.253,17.936,15.004,17.589,33525639.35,543953237.86493,801846
1610064000000,2021-01-08 00:00:00,LINK/USDT,15.990,16.262,14.130,15.251,41229302.63,631716086.88155,979205
1609977600000,2021-01-07 00:00:00,LINK/USDT,17.295,17.520,15.078,15.989,41306461.24,679400024.27279,979234
1609891200000,2021-01-06 00:00:00,LINK/USDT,14.537,17.366,14.158,17.290,49259450.11,780996825.90726,1110343
1609804800000,2021-01-05 00:00:00,LINK/USDT,13.610,14.931,13.113,14.531,40608542.36,573328235.68196,849974
1609718400000,2021-01-04 00:00:00,LINK/USDT,13.724,15.860,12.333,13.611,66724684.51,929423519.30375,1233477
1609632000000,2021-01-03 00:00:00,LINK/USDT,12.228,14.069,11.850,13.719,44451096.87,574579797.31754,861052
1609545600000,2021-01-02 00:00:00,LINK/USDT,11.868,12.455,11.456,12.226,25747352.18,306834498.75651,548684
1609459200000,2021-01-01 00:00:00,LINK/USDT,11.244,12.485,11.071,11.869,23199628.14,275698398.08201,513363
1609372800000,2020-12-31 00:00:00,LINK/USDT,11.248,11.756,10.944,11.244,18778512.86,212978391.27779,458571
1609286400000,2020-12-30 00:00:00,LINK/USDT,11.779,11.990,11.071,11.248,21085878.86,241557989.83821,472553
1609200000000,2020-12-29 00:00:00,LINK/USDT,12.619,13.057,10.806,11.781,33522575.32,394825831.78635,712480
1609113600000,2020-12-28 00:00:00,LINK/USDT,12.172,12.974,11.979,12.620,33021138.05,411875714.62224,696948
1609027200000,2020-12-27 00:00:00,LINK/USDT,10.980,13.274,10.478,12.169,49945357.04,599450884.50689,963026
1608940800000,2020-12-26 00:00:00,LINK/USDT,11.561,11.816,10.620,10.980,25207042.05,280586081.33795,532032
1608854400000,2020-12-25 00:00:00,LINK/USDT,11.562,11.915,11.050,11.560,23552756.60,270445018.09556,495200
1608768000000,2020-12-24 00:00:00,LINK/USDT,10.971,11.683,9.849,11.563,40364233.42,431777545.85111,797091
